Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
111,111,Erro,0.5856
112,112,Erro,0.5804
113,113,Acerto,0.5841
114,114,Acerto,0.5877
115,115,Erro,0.5826
116,116,Acerto,0.5862
117,117,Acerto,0.5897
118,118,Acerto,0.5932
119,119,Acerto,0.5966
120,120,Erro,0.5917
121,121,Erro,0.5868
122,122,Erro,0.582
123,123,Erro,0.5772
124,124,Erro,0.5726
125,125,Acerto,0.576
126,126,Erro,0.5714
127,127,Acerto,0.5748
128,128,Erro,0.5703
129,129,Acerto,0.5736
130,130,Erro,0.5692
131,131,Erro,0.5649
132,132,Acerto,0.5682
133,133,Acerto,0.5714
134,134,Acerto,0.5746
135,135,Acerto,0.5778
136,136,Erro,0.5735
137,137,Erro,0.5693
138,138,Acerto,0.5725
139,139,Acerto,0.5755
140,140,Acerto,0.5786
141,141,Erro,0.5745
142,142,Acerto,0.5775
143,143,Acerto,0.5804
144,144,Acerto,0.5833
145,145,Acerto,0.5862
146,146,Erro,0.5822
147,147,Acerto,0.585
148,148,Acerto,0.5878
149,149,Acerto,0.5906
150,150,Erro,0.5867
151,151,Acerto,0.5894
152,152,Erro,0.5855
153,153,Acerto,0.5882
154,154,Acerto,0.5909
155,155,Acerto,0.5935
156,156,Erro,0.5897
157,157,Acerto,0.5924
158,158,Erro,0.5886
159,159,Acerto,0.5912
160,160,Acerto,0.5938
161,161,Acerto,0.5963
162,162,Acerto,0.5988
163,163,Acerto,0.6012
164,164,Acerto,0.6037
165,165,Acerto,0.6061
166,166,Acerto,0.6084
167,167,Acerto,0.6108
168,168,Acerto,0.6131
169,169,Erro,0.6095
170,170,Erro,0.6059
171,171,Erro,0.6023
172,172,Acerto,0.6047
173,173,Erro,0.6012
174,174,Erro,0.5977
175,175,Erro,0.5943
176,176,Erro,0.5909
177,177,Erro,0.5876
178,178,Acerto,0.5899
179,179,Erro,0.5866
180,180,Acerto,0.5889
181,181,Acerto,0.5912
182,182,Erro,0.5879
183,183,Acerto,0.5902
184,184,Acerto,0.5924
185,185,Erro,0.5892
186,186,Acerto,0.5914
187,187,Erro,0.5882
188,188,Acerto,0.5904
189,189,Acerto,0.5926
190,190,Acerto,0.5947
191,191,Erro,0.5916
192,192,Erro,0.5885
193,193,Acerto,0.5907
194,194,Acerto,0.5928
195,195,Erro,0.5897
196,196,Acerto,0.5918
197,197,Acerto,0.5939
198,198,Acerto,0.596
199,199,Erro,0.593
200,200,Acerto,0.595
201,201,Acerto,0.597
202,202,Acerto,0.599
203,203,Erro,0.5961
204,204,Acerto,0.598
205,205,Acerto,0.6
206,206,Acerto,0.6019
207,207,Acerto,0.6039
208,208,Acerto,0.6058
209,209,Erro,0.6029
210,210,Erro,0.6
211,211,Acerto,0.6019
212,212,Acerto,0.6038
213,213,Acerto,0.6056
214,214,Acerto,0.6075
215,215,Acerto,0.6093
216,216,Erro,0.6065
217,217,Acerto,0.6083
218,218,Acerto,0.6101
219,219,Erro,0.6073
220,220,Acerto,0.6091
221,221,Acerto,0.6109
222,222,Erro,0.6081
223,223,Acerto,0.6099
224,224,Erro,0.6071
225,225,Acerto,0.6089
226,226,Acerto,0.6106
227,227,Erro,0.6079
228,228,Erro,0.6053
229,229,Erro,0.6026
230,230,Acerto,0.6043
231,231,Acerto,0.6061
232,232,Erro,0.6034
233,233,Acerto,0.6052
234,234,Erro,0.6026
235,235,Acerto,0.6043
236,236,Erro,0.6017
237,237,Erro,0.5992
238,238,Erro,0.5966
239,239,Acerto,0.5983
240,240,Erro,0.5958
