Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
192,192,Erro,0.5104
193,193,Erro,0.5078
194,194,Acerto,0.5103
195,195,Erro,0.5077
196,196,Erro,0.5051
197,197,Erro,0.5025
198,198,Acerto,0.5051
199,199,Acerto,0.5075
200,200,Acerto,0.51
201,201,Acerto,0.5124
202,202,Acerto,0.5149
203,203,Acerto,0.5172
204,204,Acerto,0.5196
205,205,Acerto,0.522
206,206,Erro,0.5194
207,207,Acerto,0.5217
208,208,Erro,0.5192
209,209,Acerto,0.5215
210,210,Acerto,0.5238
211,211,Erro,0.5213
212,212,Acerto,0.5236
213,213,Acerto,0.5258
214,214,Erro,0.5234
215,215,Acerto,0.5256
216,216,Acerto,0.5278
217,217,Acerto,0.53
218,218,Erro,0.5275
219,219,Acerto,0.5297
220,220,Erro,0.5273
221,221,Erro,0.5249
222,222,Erro,0.5225
223,223,Acerto,0.5247
224,224,Erro,0.5223
225,225,Acerto,0.5244
226,226,Acerto,0.5265
227,227,Acerto,0.5286
228,228,Acerto,0.5307
229,229,Acerto,0.5328
230,230,Acerto,0.5348
231,231,Erro,0.5325
232,232,Acerto,0.5345
233,233,Acerto,0.5365
234,234,Erro,0.5342
235,235,Acerto,0.5362
236,236,Acerto,0.5381
237,237,Acerto,0.5401
238,238,Acerto,0.542
239,239,Erro,0.5397
240,240,Erro,0.5375
241,241,Erro,0.5353
242,242,Acerto,0.5372
243,243,Acerto,0.5391
244,244,Acerto,0.541
245,245,Acerto,0.5429
246,246,Acerto,0.5447
247,247,Acerto,0.5466
248,248,Erro,0.5444
249,249,Erro,0.5422
250,250,Acerto,0.544
251,251,Acerto,0.5458
252,252,Acerto,0.5476
253,253,Erro,0.5455
254,254,Acerto,0.5472
255,255,Acerto,0.549
256,256,Acerto,0.5508
257,257,Erro,0.5486
258,258,Acerto,0.5504
259,259,Acerto,0.5521
260,260,Erro,0.55
261,261,Erro,0.5479
262,262,Acerto,0.5496
263,263,Acerto,0.5513
264,264,Acerto,0.553
265,265,Acerto,0.5547
266,266,Acerto,0.5564
267,267,Acerto,0.5581
268,268,Erro,0.556
269,269,Erro,0.5539
270,270,Erro,0.5519
271,271,Acerto,0.5535
272,272,Erro,0.5515
273,273,Acerto,0.5531
274,274,Acerto,0.5547
275,275,Erro,0.5527
276,276,Erro,0.5507
277,277,Acerto,0.5523
278,278,Acerto,0.554
279,279,Acerto,0.5556
280,280,Acerto,0.5571
281,281,Acerto,0.5587
282,282,Acerto,0.5603
283,283,Acerto,0.5618
284,284,Erro,0.5599
285,285,Acerto,0.5614
286,286,Acerto,0.5629
287,287,Erro,0.561
288,288,Acerto,0.5625
289,289,Erro,0.5606
290,290,Erro,0.5586
291,291,Erro,0.5567
292,292,Erro,0.5548
293,293,Erro,0.5529
294,294,Acerto,0.5544
295,295,Acerto,0.5559
296,296,Erro,0.5541
297,297,Acerto,0.5556
298,298,Acerto,0.557
299,299,Erro,0.5552
300,300,Acerto,0.5567
301,301,Erro,0.5548
302,302,Erro,0.553
303,303,Erro,0.5512
304,304,Acerto,0.5526
305,305,Erro,0.5508
306,306,Acerto,0.5523
307,307,Acerto,0.5537
308,308,Acerto,0.5552
309,309,Erro,0.5534
310,310,Erro,0.5516
311,311,Acerto,0.5531
312,312,Acerto,0.5545
313,313,Acerto,0.5559
314,314,Acerto,0.5573
315,315,Erro,0.5556
316,316,Erro,0.5538
317,317,Acerto,0.5552
318,318,Acerto,0.5566
319,319,Acerto,0.558
320,320,Acerto,0.5594
321,321,Erro,0.5576
322,322,Acerto,0.559
323,323,Acerto,0.5604
324,324,Acerto,0.5617
325,325,Acerto,0.5631
326,326,Acerto,0.5644
327,327,Erro,0.5627
328,328,Erro,0.561
329,329,Acerto,0.5623
330,330,Acerto,0.5636
331,331,Acerto,0.565
332,332,Acerto,0.5663
333,333,Erro,0.5646
334,334,Erro,0.5629
335,335,Acerto,0.5642
336,336,Erro,0.5625
337,337,Acerto,0.5638
338,338,Acerto,0.5651
339,339,Acerto,0.5664
340,340,Acerto,0.5676
341,341,Erro,0.566
342,342,Acerto,0.5673
343,343,Erro,0.5656
344,344,Erro,0.564
345,345,Erro,0.5623
346,346,Acerto,0.5636
347,347,Erro,0.562
