Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
189,189,Erro,0.6825
190,190,Acerto,0.6842
191,191,Acerto,0.6859
192,192,Acerto,0.6875
193,193,Acerto,0.6891
194,194,Acerto,0.6907
195,195,Acerto,0.6923
196,196,Erro,0.6888
197,197,Erro,0.6853
198,198,Erro,0.6818
199,199,Erro,0.6784
200,200,Acerto,0.68
201,201,Acerto,0.6816
202,202,Erro,0.6782
203,203,Acerto,0.6798
204,204,Acerto,0.6814
205,205,Acerto,0.6829
206,206,Acerto,0.6845
207,207,Acerto,0.686
208,208,Acerto,0.6875
209,209,Acerto,0.689
210,210,Erro,0.6857
211,211,Acerto,0.6872
212,212,Acerto,0.6887
213,213,Acerto,0.6901
214,214,Erro,0.6869
215,215,Acerto,0.6884
216,216,Erro,0.6852
217,217,Acerto,0.6866
218,218,Erro,0.6835
219,219,Erro,0.6804
220,220,Acerto,0.6818
221,221,Erro,0.6787
222,222,Acerto,0.6802
223,223,Acerto,0.6816
224,224,Acerto,0.683
225,225,Acerto,0.6844
226,226,Erro,0.6814
227,227,Acerto,0.6828
228,228,Acerto,0.6842
229,229,Erro,0.6812
230,230,Acerto,0.6826
231,231,Acerto,0.684
232,232,Erro,0.681
233,233,Acerto,0.6824
234,234,Erro,0.6795
235,235,Acerto,0.6809
236,236,Erro,0.678
237,237,Erro,0.6751
238,238,Acerto,0.6765
239,239,Acerto,0.6778
240,240,Acerto,0.6792
241,241,Erro,0.6763
242,242,Erro,0.6736
243,243,Acerto,0.6749
244,244,Acerto,0.6762
245,245,Acerto,0.6776
246,246,Acerto,0.6789
247,247,Acerto,0.6802
248,248,Acerto,0.6815
249,249,Acerto,0.6827
250,250,Erro,0.68
251,251,Acerto,0.6813
